pr_number,id,author,state,body,createdAt
203,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTc4NTM3,TerenceZ,COMMENTED,,2019-10-12T01:45:39Z
203,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTc5ODM2,yyx990803,COMMENTED,,2019-10-12T02:11:52Z
203,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTgxNzQz,TerenceZ,COMMENTED,,2019-10-12T02:56:10Z
203,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTgyODMy,yyx990803,COMMENTED,,2019-10-12T03:23:18Z
203,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTg0MTM0,Justineo,COMMENTED,,2019-10-12T03:56:15Z
203,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNDIzOTA1,fisker,COMMENTED,,2019-10-14T16:49:04Z
204,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwNTg0MTYz,pikax,COMMENTED,can you update the snapshots?,2019-10-11T09:57:27Z
205,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwNzQ0OTQ4,yyx990803,CHANGES_REQUESTED,,2019-10-11T14:59:33Z
206,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzMzMTczNzU4,cuongdevjs,APPROVED,,2019-12-17T10:31:10Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwODA3Njg2,CyberAP,COMMENTED,,2019-10-11T16:52:15Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTgwMDk5,yyx990803,CHANGES_REQUESTED,,2019-10-12T02:17:50Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTgwOTAx,fnlctrl,COMMENTED,,2019-10-12T02:35:39Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTgwNjg5,yyx990803,CHANGES_REQUESTED,,2019-10-12T02:30:17Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDM3NDEy,fnlctrl,COMMENTED,,2019-10-13T07:56:02Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDQyMjA5,ayush987goyal,COMMENTED,,2019-10-13T10:16:46Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDQyMjEy,ayush987goyal,COMMENTED,,2019-10-13T10:16:50Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDQ4ODQ2,fnlctrl,COMMENTED,,2019-10-13T13:32:08Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDQ4OTIz,fnlctrl,COMMENTED,,2019-10-13T13:34:23Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDQ4OTMz,ayush987goyal,COMMENTED,,2019-10-13T13:34:48Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDQ5MDQ1,ayush987goyal,COMMENTED,,2019-10-13T13:38:15Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDQ5MzMx,ayush987goyal,COMMENTED,,2019-10-13T13:47:00Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDQ5NDY0,ayush987goyal,COMMENTED,,2019-10-13T13:51:09Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDUwODA3,fnlctrl,COMMENTED,,2019-10-13T14:31:18Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDUxMDkw,fnlctrl,COMMENTED,,2019-10-13T14:39:24Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDU3NzY1,ZhangJian-3ti,CHANGES_REQUESTED,a typo,2019-10-13T17:27:21Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDgzODE0,yyx990803,COMMENTED,,2019-10-14T01:49:27Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDg0NDU4,yyx990803,CHANGES_REQUESTED,,2019-10-14T01:57:04Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDkzNDIx,fnlctrl,COMMENTED,,2019-10-14T03:22:04Z
213,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDk0Mzg3,yyx990803,COMMENTED,,2019-10-14T03:30:23Z
214,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwNzk5NzI2,starkovsky,COMMENTED,,2019-10-11T16:35:38Z
214,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwODAwMzg2,dsseng,COMMENTED,,2019-10-11T16:37:02Z
214,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwODA5NjQ0,starkovsky,COMMENTED,,2019-10-11T16:56:08Z
214,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwODA5OTMy,dsseng,COMMENTED,,2019-10-11T16:56:40Z
214,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDA4MjMx,yyx990803,CHANGES_REQUESTED,,2019-10-12T14:40:55Z
214,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDA4Nzc2,dsseng,COMMENTED,,2019-10-12T14:53:06Z
217,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDk0Mjg1,yyx990803,CHANGES_REQUESTED,"I think we need two separate config options:

- `isNativeTag`: this is internal/readonly, used to check platform native elements (this will be using the big list of HTML/SVG elements in `element.ts`)
- `isCustomElement`: this is user-facing, used to declare additional elements to be treated as native. (this will be `NO` by default)

### How do we inject default `isNativeTag`?

In `runtime-dom`, we can wrap `createApp` and define `isNativeTag` on the app config (with `writable: false`) before returning it to the user. Note: only do this in `__DEV__`. In prod it will never be used so just skip the wrapping altogether.

### Compiler handling for `isCustomElement`

The compiler needs to be aware of this option so that it doesn't compile custom elements into component calls. To handle this we need to:

1. Add this option to the parser;
2. Pass `instance.appContext.config.isCustomElement` to the `compile` call [here](https://github.com/vuejs/vue-next/blob/master/packages/runtime-core/src/component.ts#L325). This is for the in-browser compilation build only. (For pre-compilation the user will have to pass this to the compiler via `vue-loader` options.)",2019-10-14T03:29:34Z
217,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMzc2Nzk5,CodeDaraW,COMMENTED,,2019-10-14T15:21:24Z
217,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNDEyMDY0,CodeDaraW,COMMENTED,,2019-10-14T16:24:26Z
217,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNDE4NDQ4,CodeDaraW,COMMENTED,,2019-10-14T16:37:39Z
218,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTgyNjE3,yyx990803,CHANGES_REQUESTED,,2019-10-12T03:17:58Z
218,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTgyOTEz,yyx990803,CHANGES_REQUESTED,,2019-10-12T03:25:10Z
220,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDA1NDUz,yyx990803,CHANGES_REQUESTED,,2019-10-12T13:30:02Z
221,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTkzNDAx,pikax,COMMENTED,,2019-10-12T08:09:15Z
221,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTk0NDY5,cong-min,COMMENTED,,2019-10-12T08:38:31Z
225,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTk1OTg3,pikax,COMMENTED,,2019-10-12T09:16:06Z
225,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTk2MjUy,a631807682,COMMENTED,,2019-10-12T09:21:21Z
225,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDA4NjE4,yyx990803,CHANGES_REQUESTED,,2019-10-12T14:49:41Z
226,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTk5MDAx,znck,APPROVED,,2019-10-12T10:27:46Z
228,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAwOTk4NTkz,dsseng,APPROVED,clever solution!,2019-10-12T10:18:23Z
232,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDAxMDMx,znck,APPROVED,,2019-10-12T11:22:16Z
233,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDAxMDA3,znck,APPROVED,,2019-10-12T11:21:47Z
234,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDAwOTUz,znck,COMMENTED,,2019-10-12T11:20:12Z
234,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDA0MDQx,runofthemillgeek,COMMENTED,,2019-10-12T12:50:24Z
234,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDA1NDcx,znck,APPROVED,,2019-10-12T13:30:22Z
236,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDAwOTY5,znck,APPROVED,,2019-10-12T11:20:51Z
237,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDAxMDc3,znck,APPROVED,,2019-10-12T11:23:31Z
238,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDA5Mjc1,yyx990803,CHANGES_REQUESTED,,2019-10-12T15:03:41Z
240,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDA5NDMy,yyx990803,CHANGES_REQUESTED,,2019-10-12T15:07:12Z
240,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDA5NzMx,dsseng,COMMENTED,,2019-10-12T15:14:55Z
240,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDI2NTAy,yyx990803,CHANGES_REQUESTED,,2019-10-12T23:46:42Z
240,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDMzMzk3,dsseng,COMMENTED,,2019-10-13T05:25:02Z
240,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDMzODI5,dsseng,COMMENTED,,2019-10-13T05:41:51Z
241,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDA1MjQ3,pikax,COMMENTED,,2019-10-12T13:24:09Z
241,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDA2Njc0,fisker,COMMENTED,,2019-10-12T14:01:09Z
241,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDA3Mjcx,pikax,COMMENTED,,2019-10-12T14:15:11Z
241,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDA3Njcw,fisker,COMMENTED,,2019-10-12T14:26:55Z
241,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDE3NDYw,Justineo,CHANGES_REQUESTED,"Readability isn't the only thing that matters. In framework/library code, performance should be a key factor.",2019-10-12T18:31:44Z
242,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDE2MzM5,Justineo,CHANGES_REQUESTED,,2019-10-12T18:04:19Z
243,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDM0NzE5,fisker,COMMENTED,,2019-10-13T06:22:42Z
243,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDkyMTg0,yyx990803,COMMENTED,,2019-10-14T03:11:17Z
246,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDI2ODc1,yyx990803,CHANGES_REQUESTED,,2019-10-13T00:03:43Z
246,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDMxNTU1,fisker,COMMENTED,,2019-10-13T03:57:09Z
246,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDMxNTYw,fisker,COMMENTED,,2019-10-13T03:57:15Z
246,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDMxNjYx,jacekkarczmarczyk,COMMENTED,,2019-10-13T04:01:27Z
246,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDMxNzU5,fisker,COMMENTED,,2019-10-13T04:07:08Z
246,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDMyMDA1,jacekkarczmarczyk,COMMENTED,,2019-10-13T04:20:14Z
246,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDMyMDg1,fisker,COMMENTED,,2019-10-13T04:23:28Z
246,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDMyMjg0,jacekkarczmarczyk,COMMENTED,,2019-10-13T04:32:26Z
246,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDMyMzU2,fisker,COMMENTED,,2019-10-13T04:36:16Z
246,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDM0NTI1,fisker,COMMENTED,,2019-10-13T06:14:50Z
247,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDE2NzAx,Justineo,CHANGES_REQUESTED,,2019-10-12T18:13:01Z
252,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDI2Nzkx,yyx990803,CHANGES_REQUESTED,,2019-10-12T23:59:42Z
252,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDM0MjI3,dsseng,COMMENTED,,2019-10-13T06:01:02Z
252,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDM0MjQ1,dsseng,COMMENTED,,2019-10-13T06:02:27Z
252,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDg5NTEw,yyx990803,CHANGES_REQUESTED,,2019-10-14T02:47:40Z
252,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNDQ1MjMw,dsseng,COMMENTED,,2019-10-14T17:33:46Z
252,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNDkyMjAx,yyx990803,CHANGES_REQUESTED,,2019-10-14T19:14:31Z
253,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDI2NjMy,yyx990803,CHANGES_REQUESTED,,2019-10-12T23:52:11Z
253,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDMzODAx,dsseng,COMMENTED,,2019-10-13T05:39:52Z
254,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDg4Njg2,yyx990803,CHANGES_REQUESTED,,2019-10-14T02:39:37Z
254,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMzU0MzMx,dsseng,COMMENTED,,2019-10-14T14:46:08Z
254,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNDgxNTU1,yyx990803,CHANGES_REQUESTED,,2019-10-14T18:50:11Z
254,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNDg0ODY1,dsseng,COMMENTED,,2019-10-14T18:57:27Z
255,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNTAyODY4,yyx990803,CHANGES_REQUESTED,,2019-10-14T19:40:54Z
263,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDg1NDkz,cuongdevjs,APPROVED,,2019-10-14T02:08:17Z
265,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMDUyMTEx,dsseng,COMMENTED,,2019-10-13T15:05:19Z
273,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMTI5NTUx,jacekkarczmarczyk,COMMENTED,,2019-10-14T07:07:36Z
273,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxMTMxMzY1,a631807682,COMMENTED,,2019-10-14T07:13:18Z
276,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNTMzMjIx,yyx990803,CHANGES_REQUESTED,,2019-10-14T20:50:19Z
282,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNDk1NDA5,yyx990803,CHANGES_REQUESTED,,2019-10-14T19:22:33Z
282,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNjE0MjI3,ZhangJian-3ti,CHANGES_REQUESTED,,2019-10-15T01:37:50Z
282,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNjMxMzc1,ayush987goyal,COMMENTED,,2019-10-15T03:04:46Z
282,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNjMyODMz,ayush987goyal,COMMENTED,,2019-10-15T03:12:28Z
282,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNjMzNTYy,ayush987goyal,COMMENTED,,2019-10-15T03:15:59Z
282,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNjMzODY4,yyx990803,CHANGES_REQUESTED,,2019-10-15T03:17:34Z
282,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNjM0MDg3,ayush987goyal,COMMENTED,,2019-10-15T03:18:43Z
282,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNjM5Nzcy,ZhangJian-3ti,COMMENTED,,2019-10-15T03:47:53Z
282,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxOTU5MzQ0,CodeDaraW,COMMENTED,,2019-10-15T14:35:53Z
286,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNjQ1MjIy,Justineo,COMMENTED,,2019-10-15T04:17:30Z
286,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNjU0MTI0,yeyan1996,COMMENTED,,2019-10-15T05:03:21Z
286,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxNjY0NjE1,Justineo,COMMENTED,,2019-10-15T05:50:31Z
286,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxOTkzMTI5,yyx990803,COMMENTED,,2019-10-15T15:18:07Z
289,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyMDIxNjEw,yyx990803,CHANGES_REQUESTED,,2019-10-15T15:57:11Z
289,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyMjkwODc5,underfin,COMMENTED,,2019-10-16T02:24:56Z
297,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxOTQyNjk4,CodeDaraW,COMMENTED,,2019-10-15T14:15:25Z
298,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAxOTU2ODU3,fnlctrl,COMMENTED,,2019-10-15T14:32:43Z
308,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyMzMxNzA2,yyx990803,COMMENTED,Sorry but I don't think these changes are necessary.,2019-10-16T05:41:59Z
309,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyMzM0MDg1,yyx990803,CHANGES_REQUESTED,,2019-10-16T05:51:25Z
309,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyMzkzNDY4,xiaoboost,COMMENTED,,2019-10-16T08:15:53Z
309,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNDAyNDU3,pikax,COMMENTED,,2019-10-16T08:31:28Z
309,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNTkwMjMw,xiaoboost,COMMENTED,,2019-10-16T13:50:08Z
310,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyMzM2Njc1,yyx990803,CHANGES_REQUESTED,Thanks for the PR. This will have to wait until transition module is fleshed out.,2019-10-16T06:00:43Z
310,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNTczNzk3,NikitaIT,COMMENTED,,2019-10-16T13:28:45Z
310,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNjIyNzY2,yyx990803,CHANGES_REQUESTED,FYI this PR needs to rebase against master due to 0bac763,2019-10-16T14:30:17Z
310,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyOTU5NjIx,underfin,COMMENTED,,2019-10-17T01:20:40Z
310,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzNDc5Mjkx,yyx990803,COMMENTED,,2019-10-17T19:03:23Z
310,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzNjM4NjE3,underfin,COMMENTED,,2019-10-18T02:35:43Z
312,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNDQ5MDg0,haoqunjiang,APPROVED,,2019-10-16T09:46:06Z
313,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyMzcxODg2,ktsn,COMMENTED,,2019-10-16T07:33:53Z
313,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyMzc0Mzgx,pikax,COMMENTED,,2019-10-16T07:39:02Z
313,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyMzc2MzQ3,ktsn,COMMENTED,,2019-10-16T07:43:02Z
313,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyMzc3NTMx,pikax,COMMENTED,,2019-10-16T07:45:27Z
314,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNjE1Mjk3,yyx990803,CHANGES_REQUESTED,,2019-10-16T14:21:44Z
314,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNjE4NTE5,pikax,COMMENTED,,2019-10-16T14:25:41Z
314,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNjI1MzEz,yyx990803,COMMENTED,,2019-10-16T14:33:11Z
315,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNjE4MjE4,yyx990803,CHANGES_REQUESTED,"Thanks, but this should be tested in `compiler-core` instead.",2019-10-16T14:25:18Z
318,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNTY4Mjkw,pikax,COMMENTED,,2019-10-16T13:21:12Z
318,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNjQ1MTQ0,yyx990803,COMMENTED,,2019-10-16T14:56:49Z
318,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNjUxMjAy,yyx990803,COMMENTED,,2019-10-16T15:04:07Z
318,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNjUzNjI4,yyx990803,COMMENTED,,2019-10-16T15:07:10Z
318,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNzAxNTY0,pikax,COMMENTED,,2019-10-16T16:12:11Z
318,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyODMwNDM2,yyx990803,COMMENTED,,2019-10-16T19:44:20Z
319,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNjMxNTkz,yyx990803,CHANGES_REQUESTED,"This is even faster (and won't require a polyfill when we do IE11 support):

``` js
const newIndextoOldIndexMap = new Array(toBePatched)
for (i = 0; i < toBePatched; i++) newIndexToOldIndexMap[i] = 0
```",2019-10-16T14:40:24Z
320,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAyNzEzNTIz,fnlctrl,COMMENTED,,2019-10-16T16:31:26Z
320,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzNTA1NzU5,yyx990803,CHANGES_REQUESTED,,2019-10-17T19:52:28Z
320,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzOTU3MDgw,fnlctrl,COMMENTED,,2019-10-18T15:10:22Z
320,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzOTkxOTU4,yyx990803,COMMENTED,,2019-10-18T16:08:16Z
320,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzOTk1Njc3,fnlctrl,COMMENTED,,2019-10-18T16:15:28Z
322,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzMDU5NTQ4,ayush987goyal,COMMENTED,,2019-10-17T07:46:24Z
322,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzMDczOTkx,MichaelPan24,COMMENTED,,2019-10-17T08:13:26Z
322,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzMTA0NjQy,pikax,COMMENTED,,2019-10-17T09:03:31Z
322,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzMTE2NTky,MichaelPan24,COMMENTED,,2019-10-17T09:21:57Z
323,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzMzU5ODU2,ayush987goyal,APPROVED,,2019-10-17T15:44:51Z
323,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzNDIyNzc0,dsseng,APPROVED,,2019-10-17T17:28:18Z
325,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzNDE5OTEy,Niputi,COMMENTED,,2019-10-17T17:23:28Z
325,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzNDIyMzQx,dsseng,COMMENTED,,2019-10-17T17:27:35Z
326,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzNTE3OTA5,yyx990803,CHANGES_REQUESTED,,2019-10-17T20:14:18Z
326,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzNjM0Mzky,a631807682,COMMENTED,,2019-10-18T02:14:40Z
326,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzNjY0NDMx,dsseng,COMMENTED,,2019-10-18T04:53:55Z
326,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzOTgyMTM5,yyx990803,CHANGES_REQUESTED,Need a similar check for per-component options here (and tests): https://github.com/vuejs/vue-next/blob/master/packages/runtime-core/src/component.ts#L252,2019-10-18T15:51:08Z
328,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzOTc3Mzk0,yyx990803,CHANGES_REQUESTED,"Now that I think about it, static refs don't need the `NEED_PATCH` flag. We can remove [this](https://github.com/vuejs/vue-next/blob/master/packages/compiler-core/src/transforms/transformElement.ts#L219-L221) which should make this PR much simpler.",2019-10-18T15:43:08Z
329,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzOTc5NTAz,yyx990803,CHANGES_REQUESTED,,2019-10-18T15:46:40Z
329,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzA0MzI2MTY3,jacekkarczmarczyk,COMMENTED,,2019-10-21T04:40:41Z
329,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzA0MzM1NjM4,a631807682,COMMENTED,,2019-10-21T05:36:09Z
329,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzA0NzM5NTQz,yyx990803,CHANGES_REQUESTED,,2019-10-21T17:51:35Z
329,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzA0OTM0MjQ5,a631807682,COMMENTED,,2019-10-22T01:47:09Z
329,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzA0OTM3MTE2,yyx990803,CHANGES_REQUESTED,,2019-10-22T02:06:16Z
330,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzNzU2NDg1,a631807682,COMMENTED,,2019-10-18T09:06:06Z
330,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzODM1NDYw,edison1105,COMMENTED,,2019-10-18T11:46:48Z
330,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzOTcxMzM3,ayush987goyal,COMMENTED,,2019-10-18T15:33:08Z
331,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzODk3MTUz,jo0ger,CHANGES_REQUESTED,,2019-10-18T13:40:56Z
331,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzAzOTk5NDY4,yyx990803,CHANGES_REQUESTED,Can we add a test case for this?,2019-10-18T16:22:55Z
331,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzA0MDM5MTMy,yyx990803,CHANGES_REQUESTED,,2019-10-18T17:40:32Z
331,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzA0MDQwNDAw,yyx990803,CHANGES_REQUESTED,,2019-10-18T17:43:06Z
331,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzA0MDQxMTY4,himself65,COMMENTED,,2019-10-18T17:44:31Z
331,MDE3OlB1bGxSZXF1ZXN0UmV2aWV3MzA0MDQxNzQy,yyx990803,COMMENTED,,2019-10-18T17:45:39Z
